"location","title","desc","link","date"
"maguwo","8 Oleh-oleh Jogja Kekinian yang Menarik dengan Rasa Istimewa","Berbicara mengenai makanan di Jogja, hidangan gudeg mungkin paling banyak 
dikenal oleh masyarakat Indonesia. Bahkan, julukan Kota Gudeg melekat pada 
kota...","https://katadata.co.id/iftitah/berita/61552ecd78e44/8-oleh-oleh-jogja-kekinian-yang-menarik-dengan-rasa-istimewa","30 Sep 2021"
"maguwo","8 Cafe di Jogja Terbaru yang Unik dan Kekinian","Potensi wisata di kota Yogyakarta sangat beragam. Dari wisata budaya, alam, 
hingga kuliner, Yogyakarta menghadirkan pilihan sesuai selera Anda.","https://katadata.co.id/iftitah/berita/61540df489e56/8-cafe-di-jogja-terbaru-yang-unik-dan-kekinian","9 Sep 2021"
"maguwo","15 Cafe Instagramble di Yogyakarta, Bikin Betah Nongkrong - Kompas.com","Berikut 15 kafe instagramble di Yogyakarta yang cocok dikunjungi untuk 
akhir pekan. Cocok untuk bersantai atau foto OOTD. Halaman all.","https://www.kompas.com/food/read/2021/09/18/110200375/15-cafe-instagramble-di-yogyakarta-bikin-betah-nongkrong?page=all","8 Sep 2021"
"maguwo","7 Restoran Seafood di Yogyakarta, Terkenal untuk Wisata Kuliner - Kompas.com","KOMPAS.com - Saat berkunjung ke Yogyakarta, jangan lupa untuk menyempatkan 
menikmati aneka kuliner yang ada di sana. Salah satunya, aneka masakan 
hasil laut...","https://www.kompas.com/food/read/2021/09/15/201100175/7-restoran-seafood-di-yogyakarta-terkenal-untuk-wisata-kuliner?page=all","5 Sep 2021"
"maguwo","13 Makanan Khas Yogyakarta Ini Bakal Manjakan Lidahmu","Berkunjung ke Yogyakarta rasanya tak lengkap tanpa menyantap kuliner khas 
yang menggugah selera. Beberapa makanan khas Yogyakarta ini bakal 
memanjakan lidah...","https://katadata.co.id/intannirmala/berita/6138a6e4e3175/13-makanan-khas-yogyakarta-ini-bakal-manjakan-lidahmu","Sep 2021"
"maguwo","15 Restoran Mewah di Yogyakarta dan Sekitarnya, Menunya Beragam - Kompas.com","KOMPAS.com - Yogyakarta identik dengan kota yang menyajikan kuliner murah. 
Walau demikian, di Yogyakarta pun ada restoran mewah yang tak kalah menarik 
untuk...","https://www.kompas.com/food/read/2021/05/31/120700375/15-restoran-mewah-di-yogyakarta-dan-sekitarnya-menunya-beragam?page=all","1 Mei 2021"
"maguwo","15 Tempat Sarapan di Yogyakarta, dari Camilan hingga Makanan Berat - Kompas.com","Berikut 15 rekomendasi tempat sarapan di Yogyakarta yang wajib kamu 
kunjungi. Silakan coba jika kebetulan sedang di Yogyakarta. Halaman all.","https://www.kompas.com/food/read/2021/05/30/090200875/15-tempat-sarapan-di-yogyakarta-dari-camilan-hingga-makanan-berat?page=all","30 Mei 2021"
"maguwo","15 Bakmi Jawa Enak di Yogyakarta, Favorit Warga Lokal dan Wisatawan - Kompas.com","Jika kebetulan sedang berada di Yogyakarta, silakan mampir ke 15 tempat 
makan bakmi jawa enak berikut. Halaman all.","https://www.kompas.com/food/read/2021/05/22/220200175/15-bakmi-jawa-enak-di-yogyakarta-favorit-warga-lokal-dan-wisatawan?page=all","2 Mei 2021"
"maguwo","BBPOM Tak Temukan Bahan Berbahaya di Pasar Sore Stadion Maguwoharjo","BBPOM Yogyakarta melakukan pemeriksaan kuliner pasar sore Ramadhan di depan 
Stadion Maguwoharjo Rabu (28/4/2021) sore. Hasilnya tak ditemukan bahan...","https://yogya.inews.id/berita/bbpom-tak-temukan-bahan-berbahaya-di-pasar-sore-stadion-maguwoharjo","8 Apr 2021"
"maguwo","15 Tempat Makan Keluarga di Yogyakarta, Cocok untuk Akhir Pekan - Kompas.com","KOMPAS.com - Ada banyak tempat makan keluarga di Yogyakarta yang nyaman 
untuk menghabiskan akhir pekan. Selain menyajikan makanan yang lezat, di 
restoran...","https://www.kompas.com/food/read/2021/04/03/093300775/15-tempat-makan-keluarga-di-yogyakarta-cocok-untuk-akhir-pekan?page=all","Apr 2021"
"maguwo","8 Tempat Makan di Jogja Ini Punya Pemandangan Indah - Kompas.com","Ada sejumlah tempat makan di Yogyakarta dengan pemandangan indah yang 
sayang untuk dilewatkan jika kamu sedang berkunjung ke Kota Pelajar. 
Halaman all.","https://travel.kompas.com/read/2021/03/07/160400827/8-tempat-makan-di-jogja-ini-punya-pemandangan-indah?page=all","Mar 2021"
"maguwo","15 Tempat Kuliner Sekitar Malioboro Yogyakarta, Harganya Mulai Rp 5.000-an - Kompas.com","Tak lengkap rasanya jika main ke Malioboro tanpa mencoba kuliner yang ada 
di sekitarnya. Mulai dari gudeg khas Yogyakarta hingga camilan 
tradisionalnya.","https://www.kompas.com/food/read/2021/01/24/201243175/15-tempat-kuliner-sekitar-malioboro-yogyakarta-harganya-mulai-rp-5000-an?page=all","4 Jan 2021"
